User1_ID,User2_ID,h1,h2,P1,P2,R1_bitsHz,R2_bitsHz,R_sum_bitsHz,Throughput_Mbps,Mode
358,457,2.333804091887626e-10,1.4728098028597387e-09,0.8632154799970635,0.13678452000293645,0.25728275379603716,0.26478571429767395,0.5220684680937111,0.03881549948652127,NOMA
317,340,6.960281235643173e-10,9.0679482546732e-09,0.9287146858409385,0.07128531415906154,0.692297673734141,0.7193249995922818,1.4116226733264228,0.10495335861162995,NOMA
102,186,5.653698621884946e-10,4.091145788832031e-09,0.8785852116561472,0.12141478834385269,0.5507218958178388,0.5818097512859128,1.1325316471037516,0.08420309643894064,NOMA
123,218,8.071146183523704e-10,2.2537223042840766e-08,0.9654256792346655,0.03457432076533452,0.8139804611895285,0.8312361358160744,1.6452165970056027,0.12232093658034222,NOMA
205,425,1.9221813502707433e-09,1.6344324080028151e-06,0.9988253271248313,0.0011746728751686124,1.5437918759122735,1.5459305304619693,3.089722406374243,0.2297191380203898,NOMA
375,320,5.595528483438466e-10,3.888277751673214e-09,0.8741964569555098,0.1258035430444901,0.542990870502091,0.5744979149447079,1.117488785446799,0.08308466806295904,NOMA
94,493,2.971063977326975e-10,1.888242493521874e-09,0.8640462404325133,0.13595375956748662,0.3181685986865838,0.3296559785231992,0.647824577209783,0.04816539607507681,NOMA
110,28,5.70351411525348e-10,4.183344555552395e-09,0.8800193753501736,0.11998062464982635,0.5555935390090843,0.5868082508759642,1.1424017898850485,0.08493693605093297,NOMA
455,438,3.2117979196424316e-10,2.077147414616606e-09,0.8660817460257519,0.1339182539742481,0.34107127740475457,0.3540774230948151,0.6951487004995697,0.05168391825275611,NOMA
294,255,7.691755318746409e-10,1.7282001169765962e-08,0.9573891749780095,0.04261082502199059,0.7765509262976367,0.7960996001194692,1.5726505264171058,0.1169256896964391,NOMA
404,280,4.427896340541823e-10,2.8214665648630823e-09,0.8643520584563634,0.13564794154363655,0.4447102719488617,0.4675154387553224,0.9122257107041841,0.06782347291480922,NOMA
328,278,2.6804217836163456e-10,1.7443143935117077e-09,0.866801847094072,0.13319815290592804,0.29199276722855494,0.3013997097880277,0.5933924770165826,0.04411839977818458,NOMA
329,295,5.420968125513959e-10,3.5131380177534556e-09,0.8663217211244352,0.13367827887556485,0.5239606637374592,0.5554532212307979,1.079413884968257,0.08025382044373659,NOMA
297,321,2.7625666443403e-10,1.789764638931304e-09,0.866285665116794,0.133714334883206,0.29958680497703694,0.30954547513936537,0.6091322801164023,0.045288645361814296,NOMA
282,192,2.880880041194166e-10,1.8496919849239973e-09,0.8652396385053981,0.13476036149460194,0.3102815197741264,0.3210797261034845,0.6313612458776109,0.04694135657082609,NOMA
64,314,3.9071203255139283e-10,2.510971791801036e-09,0.8653498946810345,0.13465010531896537,0.4018535135825892,0.420188757409478,0.8220422709920672,0.06111838446037674,NOMA
460,107,7.161958761307202e-10,1.103852975713187e-08,0.9390716637312159,0.06092833626878418,0.7175947456050387,0.7420573214382501,1.4596520670432889,0.10852431725228914,NOMA
448,169,5.375360604479767e-10,3.4632423057268642e-09,0.8656421297933788,0.13435787020662104,0.5200163355899701,0.5512097131572744,1.0712260487472445,0.07964505938641224,NOMA
251,296,2.489485681068602e-10,1.584404810160632e-09,0.8642113566004852,0.13578864339951477,0.2727508363399527,0.28112750320933955,0.5538783395492922,0.041180545691397195,NOMA
112,220,2.1045395752110074e-10,1.3302770444035925e-09,0.8634064237961072,0.13659357620389284,0.23466045920711395,0.24087273364592593,0.47553319285303985,0.03535562772141561,NOMA
15,214,7.250447845973252e-10,1.1530869702586497e-08,0.9408412334015944,0.05915876659840557,0.7260430093667809,0.7503080992714094,1.4763511086381902,0.10976588168313683,NOMA
466,248,6.253911954603624e-10,6.408293961353642e-09,0.9110862682196539,0.08891373178034617,0.6227157129960856,0.6505672827658437,1.2732829957619294,0.094667880725794,NOMA
233,46,2.260394873468601e-10,1.457513610497901e-09,0.8657366449349119,0.13426335506508805,0.25087260699533165,0.25784420363972094,0.5087168106350526,0.03782281119963217,NOMA
311,200,9.52325592402292e-10,4.7486376116268176e-08,0.9803395723087304,0.01966042769126958,0.9384316685828684,0.9512912166172582,1.8897228852001267,0.14049984276580868,NOMA
452,139,3.6656268405018386e-10,2.352531039555222e-09,0.8651893898073741,0.13481061019262583,0.38096420504322126,0.3974154297872767,0.7783796348304979,0.057872091808958956,NOMA
334,13,1.111285235075903e-09,1.5451522363015132e-07,0.9928592805738624,0.007140719426137598,1.066718357068144,1.0726888395506222,2.139407196618766,0.15906373209061458,NOMA
213,86,6.229116643507152e-10,6.337014341569567e-09,0.9105002461490466,0.0894997538509535,0.6203156263618043,0.6481536065476978,1.268469232909502,0.09430998014197042,NOMA
32,193,8.066519303222e-10,2.245490009505017e-08,0.9653225232158907,0.034677476784109255,0.8135166971850493,0.8308063939232042,1.6443230911082534,0.12225450491511179,NOMA
