User1_ID,User2_ID,alpha,R_sum_bitsHz,score
505,552,0.9967026114463806,14.965981108390135,0.88039231300354
772,790,0.9920811653137207,15.636135875499114,0.880290150642395
1766,1105,0.9980947375297546,15.84379140340614,0.8798271417617798
1804,621,0.9969295859336853,15.582002530025788,0.879551112651825
771,1151,0.9982878565788269,15.56233491708658,0.8792305588722229
576,1718,0.9971728324890137,15.810032939326632,0.8785960078239441
970,1523,0.9944151639938354,15.56704334135746,0.8783695101737976
485,198,0.9964931607246399,15.844356409509846,0.8781941533088684
1062,82,0.9959191679954529,15.615820880214763,0.8778941631317139
1846,209,0.9971375465393066,16.21522597926524,0.8772650957107544
1764,1526,0.9978480339050293,15.386128742100727,0.8771560192108154
1866,1310,0.9959006905555725,15.226257880949275,0.8768476843833923
1667,1494,0.9991600513458252,18.212278436317714,0.8762968182563782
1180,19,0.9979217648506165,15.80696870308346,0.8759865164756775
1552,1491,0.9976396560668945,15.906897565150537,0.8758708238601685
1407,1765,0.9966400861740112,16.0277422488565,0.8758313059806824
159,1988,0.9985247254371643,15.37082436824431,0.8755990266799927
1325,1817,0.9965564012527466,16.006656233862994,0.8755549788475037
1570,236,0.998251736164093,15.41553799324231,0.8755519390106201
97,57,0.9975927472114563,16.563240133887266,0.8743364810943604
1955,1206,0.9988177418708801,16.265008176326894,0.8740137815475464
801,1295,0.9966443777084351,15.687515594451735,0.8734102845191956
467,232,0.9974628686904907,15.828887084807942,0.8730397820472717
795,1728,0.9983812570571899,16.06373861288699,0.8728854656219482
286,769,0.9957733750343323,15.348502067792857,0.8720070123672485
830,1690,0.996690034866333,15.048752824194981,0.8714392781257629
794,414,0.99162358045578,15.436184807824398,0.8711972832679749
135,110,0.9979578256607056,15.866025386054517,0.8704913258552551
1682,1376,0.9977396726608276,15.920213101731537,0.8703380823135376
633,1775,0.9972545504570007,15.999110080016816,0.8697580695152283
1038,1557,0.9945825934410095,15.02647902222165,0.8694522380828857
1345,1707,0.997226893901825,15.732536597404998,0.869309663772583
1303,1385,0.9969347715377808,16.036551873150874,0.8690913319587708
1641,594,0.9968659281730652,15.773671820017459,0.8690025210380554
54,191,0.9984229803085327,15.647752301280711,0.868859052658081
1645,992,0.9960950016975403,15.605667914668771,0.8685446381568909
1636,522,0.9941176176071167,15.534760808092173,0.8684290051460266
1902,1155,0.9974395036697388,15.860165458769167,0.8679970502853394
490,501,0.9975196719169617,15.97505655304347,0.867986798286438
1432,612,0.9973352551460266,15.656767050793093,0.8677573204040527
717,630,0.9938878417015076,15.298499885884564,0.867438554763794
921,1861,0.9956026077270508,15.427205283575145,0.8673601746559143
483,726,0.9979180693626404,16.44569070322916,0.8671352863311768
1910,312,0.9960378408432007,15.810580055114013,0.8670524954795837
677,1439,0.9968107342720032,14.984324735502042,0.8670065402984619
840,105,0.9968738555908203,16.094472491862803,0.8669379949569702
1652,1182,0.9941580295562744,16.106957456335916,0.8667925596237183
252,1329,0.995022177696228,15.679875576408168,0.8666249513626099
45,36,0.9979812502861023,15.66390043330614,0.8662803173065186
936,674,0.9968671202659607,15.507272469787665,0.8661589026451111
823,1558,0.9987404942512512,15.593114918077687,0.8657892942428589
1223,296,0.9988743662834167,15.704863019866718,0.8652136325836182
1635,1789,0.9974998831748962,15.628337200887744,0.8646798729896545
569,877,0.9947667121887207,16.168869931023316,0.8644418716430664
1742,1101,0.9963839054107666,16.588409434868225,0.8642666339874268
1028,966,0.9981831908226013,15.24403467942188,0.8638225197792053
1923,447,0.9953619837760925,15.024344666633315,0.8637994527816772
282,1320,0.9948239326477051,15.472151291244547,0.8636950850486755
893,881,0.9983892440795898,16.256266577401387,0.8631497621536255
228,1511,0.9968026876449585,15.3028844420218,0.8630925416946411
258,961,0.9965757727622986,15.497831719197961,0.8628318905830383
1233,1120,0.995858371257782,15.149857269334994,0.8627539277076721
