User_ID,x_coord_m,y_coord_m,distance_m,angle_rad,zone_assignment,path_loss_dB,path_loss_linear,shadowing_dB,rayleigh_fading,h_linear,h_dB
15,-0.0,0.0,0.0,1.9319344342792502,0,67.11314797031955,1.943950504220479e-07,-2.625275452986809,0.8402744074110242,0.0005012189823444169,-65.999432504862
16,0.0,-0.0,0.0,5.088134247328443,0,67.29644917643722,1.8636102153294776e-07,13.66928764556592,1.028222108715419,9.200259914631626e-05,-80.72348501780803
17,-0.0,-0.0,0.0,3.332001682213619,0,62.109336650882526,6.152708430961844e-07,-3.5184774048234804,0.7815615360217057,0.000919221588433516,-60.73159055125081
18,0.0,-0.0,0.0,5.310455933371802,0,68.39935615996316,1.445654072566552e-07,-1.9003375901773878,0.7026103137166063,0.0003324785195618369,-69.56468887075239
19,-0.0,0.0,0.0,1.8323979094907692,0,68.78894302059167,1.3216172482753292e-07,5.799649919426274,1.0680195170342577,0.00019913589122613748,-74.01689964184949
20,-0.0,-0.0,0.0,3.1943938534583167,0,61.21014915702652,7.568069022878433e-07,3.6142105777693447,1.237371736884054,0.000710039002538682,-62.9743472811288
21,-0.0,-0.0,0.0,3.7767122059792304,0,64.60785284071291,3.4611045312794085e-07,7.411036246619701,0.41662227345274583,0.00010442344820521276,-79.62364113629208
22,0.0,-0.0,0.0,6.105110422246881,0,58.66354551394459,1.3603336733487755e-06,5.884849550546717,1.1410750389966424,0.0006759186848093433,-63.402101452826436
23,-0.0,-0.0,0.0,3.943486335503699,0,55.91157464408102,2.563554386752585e-06,-0.658996126104988,1.2508935550983806,0.0021606848610598705,-53.30817048898184
24,-0.0,-0.0,0.0,3.3893529874862502,0,63.2180531816816,4.76644605106753e-07,-8.031459314287602,0.6443305967141344,0.0011214477950915755,-59.004415318860794
25,-0.0,0.0,0.0,2.512048392738955,0,61.03375199572745,7.881788928381595e-07,-2.326586580163763,1.250865534290973,0.0014516180360452844,-56.762950827421086
26,-0.0,0.0,0.0,2.6817446028168015,0,60.113004007591094,9.743154722193035e-07,9.940124632004903,1.1024091305773955,0.00034648654111857135,-69.20623643303878
27,-0.0,0.0,0.0,1.7804677261641055,0,68.01109792304598,1.580848340607925e-07,-6.53990477795943,0.983666216419979,0.0008304014497972127,-61.614231727136904
