User_ID,x,y,theta_rad,distance_m,shadowing_dB,path_loss_dB,fading_rayleigh,h_linear,h_dB,h_normalized
148,2663.6635299572886,-1586.268372079362,5.74606547543289,3100.217855100482,0.13747301651560687,165.65933355055233,1.8961576095825778,9.883431480501381e-09,-119.99957579223661,0.013032270669284104
149,-630.4340879384426,1836.927113578478,1.9014007847891412,1942.098957271368,2.6784349067981146,161.09106540760558,1.1007160697159784,9.707827184194816e-09,-119.99959073187595,0.012800719236497704
150,4950.846273228035,502.2399678178964,0.10109941335358998,4976.256002901142,7.4951659981390435,180.2098940781928,2.933055635540672,2.8630280109813483e-09,-119.99996440133387,0.0037751823388933164
151,-2594.9029331234565,-1038.4892713458935,3.5222744611673567,2794.992164395679,21.37661326130401,185.32306714899264,1.8093031050434525,9.802976714955748e-10,-119.99999582650359,0.0012926183195182317
152,4373.293233217444,-412.8114771519284,6.18907043903393,4392.733433680428,-4.97717428029786,165.84167852762147,1.3924554592419653,7.1071811632006315e-09,-119.99978063460695,0.009371513203405077
153,-304.63240617329535,1369.5473793041554,1.7896660348277482,1403.0185055977743,3.76596948082204,157.23632153089505,0.47025604403210874,6.464252462508919e-09,-119.99981852706773,0.00852374885506151
154,2635.707050716599,-1535.842058855608,5.755579120623907,3050.5347870409582,-8.148268616174624,157.12802382239445,0.8710711636773654,1.2124181963802014e-08,-119.99936165231888,0.01598691925042868
155,-4409.408624495031,1005.0368156435368,2.917491084745396,4522.497475794769,-2.021518666014867,169.23985606669507,1.0665391172798893,3.6811539905142756e-09,-119.9999411496108,0.004853961427702805
156,4841.597008663465,333.69478062847276,0.06881363667169557,4853.082917169013,11.161895106393404,183.495648081983,1.3540963558851975,9.054556128388617e-10,-119.99999643943873,0.0011939317481806377
157,2580.4541156803416,3228.3156063775095,0.8964707449847047,4132.888227077065,1.7737343690413956,171.6657455440369,1.9726050265837083,5.149355294538243e-09,-119.99988484461012,0.006789928387031143
158,-584.9194881865692,2320.5312457756586,1.8177154578090349,2393.1143036389985,6.515778055128196,168.10263161763626,0.608935097951655,2.3957385757817103e-09,-119.99997507346473,0.0031590155336260386
159,898.9589491657757,-2242.1376771610576,5.093704005939792,2415.6383329526834,12.34475963004193,174.0740096463398,1.163744683594064,2.30227515939568e-09,-119.99997698040832,0.003035774881589165
160,3372.364079684627,2800.3130698659565,0.6929874187369202,4383.445308796408,-5.242544693769026,165.54413411102055,1.9115181707489741,1.0096520355597898e-08,-119.99955730397065,0.013313249183917386
161,2740.6507743974566,1200.212157387357,0.4127709853767221,2991.9351413334134,3.5110298211140747,168.49248900977983,0.7900399837232661,2.97183450530443e-09,-119.9999616441479,0.003918654339219502
162,-1492.627804016264,2827.538598068979,2.0565057613612634,3197.328929730612,8.610290013463002,174.6009791895113,1.2810812793268636,2.3852160626792446e-09,-119.99997529194687,0.003145140571357826
163,-4093.6028043128044,522.0741270869468,3.0147432856163894,4126.75966269557,-10.904127080672753,158.9653271820695,0.4475283917893918,5.041435713910082e-09,-119.99988962079556,0.006647625869121596
164,609.6534587857127,-1348.7754072583389,5.1369091566470795,1480.159599176481,-4.135581472592003,150.1483507106798,1.6140466807282305,5.0176291013093914e-08,-119.98907968182996,0.06616234522933476
165,-3660.532855835362,1852.362889479975,2.6731275893962896,4102.52959318672,4.496770067578154,174.27671342730002,0.6986200377288364,1.3502225799986106e-09,-119.9999920823801,0.0017804004774087173
166,1319.302324022249,544.6148052547983,0.3914963356541986,1427.2925097096352,-2.69880854115035,151.0322790651353,2.489135751616952,6.98931524711626e-08,-119.97883613672448,0.09216095469784412
167,-3316.9584404929537,-3592.8425015593093,3.9668961059556738,4889.859971100236,6.8922756419415165,179.34078350564704,0.8202793928352795,8.849579314938521e-10,-119.99999659882175,0.0011669035513536638
168,-4415.161412635796,-1159.439116358219,3.3983982918227302,4564.860278712772,3.980875991455321,175.3839711859522,2.167875458897676,3.688380945367205e-09,-119.99994091831175,0.004863490874225896
169,-1533.960917986246,1858.6251126456482,2.260786887798456,2409.8803719824464,10.080703714887,171.77367874374258,0.492352645373235,1.2693820082885975e-09,-119.9999930020854,0.0016738042801605205
170,2956.395528599421,1516.6736422442743,0.47400488336225366,3322.7358394252715,9.342911395984519,175.91839802336187,0.2640437827072326,4.224312561961348e-10,-119.99999922500953,0.0005570169106524174
171,-4412.025730818412,-253.062544098221,3.1988873275437264,4419.277282614116,1.956684240478993,172.86711112440145,0.3024157742671566,6.874622962877485e-10,-119.99999794750562,0.0009064862480025034
172,1043.974326385923,-2108.548706189188,5.17212104723672,2352.840844707742,-5.234118039898529,156.09475431130227,0.9126455989093651,1.4307522852692277e-08,-119.99911106754948,0.018865867668644436
173,2964.26292453088,4014.0133819399625,0.9347097928135226,4989.905621967359,15.573352576697054,188.32971725385963,0.30319322250679004,1.1620735766962588e-10,-119.99999994135223,0.00015323076220042208
174,2335.7515193269433,-3747.6799466361745,5.269730799256537,4415.975559540275,3.5506412535674245,174.44970746515963,1.1143218508143575,2.111180050836383e-09,-119.9999806431854,0.0027837972983748532
175,-1457.4681338629616,2080.091619464634,2.1819751478094784,2539.880805587732,-6.532123494290707,155.95947633992765,2.1004036516328988,3.3444826525382254e-08,-119.99514488603879,0.04410027353616288
176,-3087.295202783574,3285.646386727039,2.3250805735339983,4508.532338549089,-2.0979966773083385,169.11636801443623,1.7520512139680542,6.133782838722666e-09,-119.99983660719298,0.008087992347450203
177,-4454.2794576944725,522.1780314369255,3.0248946628012634,4484.782646210885,-0.7305642086153824,170.40351786179465,0.7864743897112685,2.3741529386678475e-09,-119.99997552061677,0.0031305527607528934
178,-2700.741677195792,-13.699641484641571,3.146665157969417,2700.7764230160087,-9.275642444877334,154.1495928076415,2.376739862851898,4.6612458517706347e-08,-119.99057422741882,0.06146308366299415
179,2547.0417480925494,1766.2421929772743,0.6063154149579058,3099.5214389933685,10.784373755074991,176.30281939113704,3.9293679995147226,6.014253566492938e-09,-119.99984291311576,0.007930381316132431
180,-3144.731008464744,-1300.7502261396176,3.533792210993367,3403.1285997449395,7.758000317101711,174.69687601892701,0.7912466204203998,1.4570285681443009e-09,-119.99999078023217,0.001921234614758792
181,2104.666904043132,3668.516704012806,1.0499316083623047,4229.3779193393775,-10.551346040961487,159.6914643081127,1.7069900934085698,1.7687146998448456e-08,-119.99864158659248,0.02332223251670713
182,-3242.889671242011,-183.29877802554918,3.1980558589273533,3248.0658647684127,-3.129973580696064,163.10002844951336,1.0581964212531791,7.405678699735928e-09,-119.9997618217312,0.009765111388197183
183,-4017.4553938768213,2516.764066520586,2.5819461128747765,4740.6802474243295,14.74547094592069,186.72302724923674,0.5232963086345356,2.413216625973809e-10,-119.99999974708365,0.00031820620515610426
184,3738.7037955678184,-1683.30660700805,5.860133458218464,4100.174045597353,0.5335667529853853,170.30478005277624,1.1760064303486264,3.5906303197979183e-09,-119.99994400839725,0.004734597117738179
185,2648.3120219341727,4062.1521684096306,0.993052897972986,4849.1892935661035,17.491183950605333,189.81273684038428,1.2251137647975903,3.9585813787480907e-10,-119.9999993194447,0.0005219776562018102
186,-1772.7395154026053,-1030.401001202216,3.668109668398174,2050.446686151189,0.3320048607972825,159.56983479126538,0.39065009979772686,4.104839681838079e-09,-119.99992682326092,0.0054126324337119905
187,2393.625118110857,-2784.966690686453,5.422361393770674,3672.25825266746,-12.360597824844174,155.73519779047936,0.6256137059300508,1.0222246871675782e-08,-119.9995462105949,0.013479031887127867
188,1606.6103203633882,-1768.8038834698148,5.4497726204933175,2389.5321507935496,9.481414340246603,171.0454981524942,0.8048274759338797,2.2564612856412032e-09,-119.99997788744231,0.002975364810010821
189,-2380.4583915516314,575.0101083944897,2.9045784851277285,2448.9219625509554,0.8157728784571957,162.75302906498334,1.824968442450218,1.3292415425329366e-08,-119.99923272021157,0.017527349282809176
190,432.17565875501634,-3932.081976003128,4.821859715141028,3955.7609212424604,6.83839241872253,176.06457674393022,0.8638270886118584,1.3589328017008757e-09,-119.99999197989834,0.0017918857562855262
191,929.5602677603781,3911.149860306372,1.3374562675118984,4020.0964567001747,-5.1190253279835165,164.3523843179158,1.002754658575372,6.075408331199218e-09,-119.99983970231838,0.008011019852246224
192,3160.3312546656625,-2389.0367403663536,5.635890216884685,3961.7155609706424,0.7851555478684108,170.03420381676258,1.121361453193069,3.532119857335845e-09,-119.99994581832001,0.004657445352655871
193,2715.063663796869,-1117.9786352636424,5.892574722428548,2936.2300535509876,-4.345581945841254,160.35020391107315,1.5792987776858864,1.5168900538124422e-08,-119.99900082270003,0.020001678360222548
194,206.55656930336193,3688.5653118548944,1.5148555901694285,3694.3442822971397,-1.9200923831136418,166.26684848733558,1.2019114803562432,5.841576373673381e-09,-119.99985180381641,0.007702689555464457
195,4818.824115795995,-695.1961322794269,6.139907103234938,4868.712717065295,5.517746299229088,177.90037459956667,1.5767507643613785,2.0079103586514746e-09,-119.99998249056728,0.0026476261129781084
196,-2048.481195461113,-3262.8057506570167,4.151758546330706,3852.5545518108224,1.1394583201185495,169.963799288281,0.8794140751750076,2.7925660114593896e-09,-119.99996613200292,0.0036822713037451727
197,-2236.850611980531,-496.945700719251,3.3602052734669856,2291.3872849828385,6.2304099744661485,167.15699050702136,2.160782330567942,9.478977545352508e-09,-119.99960979952829,0.012498958614000872
198,-1713.6776095758362,4217.184909735262,1.9567698178323154,4552.069805314981,7.11392071719171,178.47436575502888,0.49494919095833617,5.899868486710917e-10,-119.99999848828857,0.0007779553405483392
199,-790.1782545523816,-118.44980547308941,3.290387381053779,799.0069025884953,8.150153857359486,153.06255552181025,1.1781936679291856,2.618719054389196e-08,-119.99702276402905,0.0345303709454972
200,1843.7843319429119,1273.1872679534747,0.6043415297610412,2240.657600347943,6.5459062919079685,167.13218172993493,0.9749739748737569,4.289275448801831e-09,-119.99992009974054,0.005655829023976275
201,-3290.0700741222017,2745.312178480327,2.446211274954689,4285.008757277734,5.206305694333335,175.64774875137792,2.3712642285394914,3.91374487820034e-09,-119.99993347789098,0.005160655252566564
202,3047.9802537992223,2940.936816127003,0.7675264781287932,4235.480254233421,-7.144277814621371,163.12044840762135,0.3483783766915874,2.4323651411677447e-09,-119.9999743054765,0.0032073112409154282
203,398.1437282927273,-1840.5787052903372,4.925421152759131,1883.1485333735857,-9.748162400428754,148.19593084496438,1.110731698236851,4.323272633073626e-08,-119.99189031451502,0.057006576352028174
204,4258.106126093035,1621.5123124492782,0.36385111053130964,4556.39879296091,2.6999255881850734,174.07481914607465,1.1998628714226938,2.3735077680454237e-09,-119.99997553391935,0.0031297020402115626
205,1076.899174473356,2519.8501478484022,1.1669230634054888,2740.3205286230677,-7.006233229962388,156.63994758869526,1.8011931535527042,2.6519352011980243e-08,-119.99694678450507,0.03496835831522536
206,1835.983828400445,1875.5785302744007,0.7960656926284786,2624.6202470784674,7.656668198851265,170.6471278891533,1.886717848130427,5.537969548672711e-09,-119.9998668078043,0.007302354274316742
207,-1115.0805175943658,-635.3403301152601,3.659488178613399,1283.3790927818197,-4.08788268210924,148.02767399187275,0.9902006154307735,3.929519898572823e-08,-119.99329917599204,0.05181456159186219
208,-1804.3964888461767,4311.158655730374,1.9671834153967658,4673.535668403456,14.190111630196943,185.95083935826912,1.6047386324582131,8.088394776170836e-10,-119.99999715875391,0.001066533928130542
209,2781.2422695843134,-3693.7191302104884,5.3577851705820585,4623.728968592929,6.056927628799367,177.65479361350015,2.5664559498564934,3.361972322966219e-09,-119.99995091258926,0.0044330891939683825
210,-631.2196282522895,-4957.355691321962,4.58574058739512,4997.380680854042,-1.8801236819956062,170.8989945653952,0.625253555852132,1.7828156673271381e-09,-119.99998619626844,0.0023508167558894204
211,-92.37048378646087,1193.0741826974238,1.6480644326351965,1196.64460542555,-2.087400793205518,148.96451383588274,0.2690055045151805,9.583749972849735e-09,-119.99960112637736,0.012637111302823129
212,2419.445547035117,-3889.6002967336576,5.268849245837025,4580.68850975687,0.25014199563084366,171.70585168375976,0.684923166811617,1.7797101275533336e-09,-119.99998624431674,0.0023467217980818723
213,-3009.6741773326585,-1583.6550795986207,3.6259706754103633,3400.8972440874377,4.47162409422338,171.40053002441144,0.3748697500015194,1.0089134119664812e-09,-119.99999557929146,0.0013303509709717855
214,2804.522311091908,-3485.1839589437086,5.3899883038002265,4473.460922048033,8.466313455298998,179.56197420531288,0.9438421399535492,9.926602999417208e-10,-119.99999572057516,0.001308919653767558
215,57.58227051096238,3087.221685494743,1.5521466798508448,3087.7586455657765,16.718206817678485,182.17885701449308,1.6970710075902404,1.3205570356947814e-09,-119.99999242647158,0.0017412835569664733
216,2227.4121252113123,714.334442709116,0.3103391672515118,2339.153366408222,0.8255026881585874,162.06569016414122,0.7722094186323926,6.08766276710474e-09,-119.99983905501956,0.008027178524053201
217,-3039.6309163677893,-790.8971622469861,3.3961434781528888,3140.8397649337703,0.9961899266320495,166.71592532495353,0.5255391462910997,2.425542032640071e-09,-119.99997444942701,0.0031983143052545728
218,-3414.943240701479,2539.8342887059857,2.5021091677635883,4255.889513521159,-1.6931068573764463,168.64468828306678,0.9410226490121392,3.478288991218935e-09,-119.99994745722468,0.004586464092859452
219,-576.6305462384437,466.0108583355004,2.4618946981811245,741.3965922108328,3.3954852497966117,147.17038881490055,1.5391132907876697,6.741416314833391e-08,-119.98030746581682,0.08889216491515521
220,1132.541101735824,3530.7012346440874,1.2603955588805726,3707.8970529719777,-8.365780935961105,159.87682050917394,1.0400576956340888,1.054912421992241e-08,-119.99951672652386,0.013910051628238248
221,-157.33314993388427,1091.4719507456787,1.7139578790645214,1102.7532540567247,0.9898808392874494,150.79975609196148,2.2831315122504634,6.584808112187073e-08,-119.98120982990584,0.08682713265389712
222,-4485.144759895862,2153.2151014947767,2.694010051818513,4975.224496495256,-5.766933156932281,166.94464379119464,1.8410590076727251,8.276286547622447e-09,-119.99970253184814,0.01091309295136622
223,1671.7343199100992,3344.689761076723,1.107294765470382,3739.203823572171,10.03199195364105,178.40239489666268,0.9166865652962077,1.1017958231788001e-09,-119.99999472786781,0.001452825510884646
224,-3332.5230187432867,-691.1206264028345,3.3460805220682714,3403.4331770571484,24.592065930272852,191.53230198663988,1.5734183964021542,4.1708937269425763e-10,-119.99999924448599,0.0005499731150013229
225,864.3088712296674,3855.489504172187,1.3502661557342215,3951.1807275380606,-0.012759162851367556,169.19581522903573,1.9423929688694341,6.7382378344058706e-09,-119.99980281806512,0.008885025354324942
226,-2936.4456123744462,1188.2959180486416,2.757065599999924,3167.7689346422035,16.203137550985414,182.0526429664162,0.2343164777796492,1.849995543124362e-10,-119.99999985136343,0.00024393999900268313
227,3469.582501429009,1908.3373210285422,0.5028580245489007,3959.7669205463058,-6.313202887693373,162.92836699995357,1.7132180789529774,1.2229094434953733e-08,-119.99935055790314,0.016125256600500872
228,2718.2145794110234,2457.1675876112063,0.7350007367317672,3664.200192856515,-9.205099849126542,158.85730498724269,0.10319953722598697,1.177097671085693e-09,-119.9999939825982,0.0015521183593002964
229,-127.22234754240912,-3651.962272417045,4.677566353540525,3654.1776044510575,-8.684456381735425,159.33631449726647,1.448247873069193,1.5632454543233304e-08,-119.99893882844367,0.020612919635717604
230,544.4369334328362,-4915.688391847805,4.82269439251991,4945.746044858452,13.948576004853054,186.56982251048078,0.951120909920188,4.464209877005764e-10,-119.99999913448724,0.0005886497170179121
231,698.688402613739,-1147.6933547193107,5.259236593446902,1343.638909980581,13.28636827420503,166.09939136506813,1.8714577238291938,9.272790600850242e-09,-119.99962658948276,0.012227080969629336
232,-4438.728925437267,534.5745205788221,3.0217357680608408,4470.803550992322,-8.665795699851227,162.42083292531538,3.5415225646156276,2.680083758895605e-08,-119.99688164813313,0.03533952456814931
233,-3224.658001244439,0.04733122546143222,3.141577975684279,3224.658001591801,-2.572135084104245,163.54792613545317,1.4562742490437046,9.679364916766929e-09,-119.9995931281027,0.012763188954255794
234,3371.0011589844285,-2114.89761752745,5.7228765934927175,3979.502575259582,5.1455892484375365,174.46272997441545,1.8584322086263045,3.515687176815245e-09,-119.99994632128916,0.004635777256834209
235,1055.1422627358684,-4763.381514779094,4.930380243431036,4878.8450118804285,22.03046786551102,194.4446967062519,0.9483402311345493,1.7977501744709555e-10,-119.99999985964011,0.00023705093636435762
236,-1348.4550964718005,-3887.656579902186,4.378518232465731,4114.8760407158725,-2.156209435450759,167.6694101244574,2.27681019058252,9.415780383621414e-09,-119.99961498495449,0.012415626977733147
237,3061.5190209402845,3455.2875388842754,0.8457483279375353,4616.482502073209,2.720410244161821,174.29443509974362,2.0571348906505986,3.967719987398738e-09,-119.99993163041822,0.005231826710967973
238,-904.2851137424602,4460.841009606745,1.7708023288177586,4551.574901056285,6.962131343210088,178.32092370305907,0.4128052976321467,5.008400807665953e-10,-119.99999891061245,0.0006604066115552476
239,-2705.8088054030645,-2148.2431328706743,3.8126260142181674,3454.902292297536,2.936603623857773,170.10498863468223,1.0604087824206678,3.313018677080916e-09,-119.99995233169643,0.004368539025873
240,2469.5617176838264,1371.1482488087058,0.5068414931405051,2824.673892268039,2.743305737967778,166.85032986700284,1.5655187151414602,7.114457190390216e-09,-119.99978018523464,0.009381107356601647
241,-812.7973346717979,2452.557169298443,1.8908131800583705,2583.7329923826824,0.43068917858861916,163.18248933204265,0.7254165041187272,5.0287838101113694e-09,-119.99989017410505,0.006630943097038655
242,464.44010472483,-4378.126203608534,4.818075655332857,4402.691638713809,-7.159419725723867,163.69385275737454,2.105945046666063,1.3764308454517923e-08,-119.99917728016544,0.0181495863768252
243,328.02583177994757,-4100.426390551592,4.7922169597656055,4113.526167492663,3.502268302611418,173.32290062760114,0.5875587360444755,1.2673782697816158e-09,-119.99999302416057,0.0016711621550418337
244,3981.2909591004727,1683.4954654483652,0.4000495723571122,4322.595826954027,-3.9356952947332977,166.6384998234015,1.5545981604244463,7.2392430573040545e-09,-119.9997724068178,0.009545649721925953
245,303.6751132942438,-3859.747156405478,4.790904701890744,3871.6749199557607,5.647060954597668,174.54665500991698,2.0120078587340724,3.7696143515812735e-09,-119.99993828722577,0.004970605062173496
246,-1047.8818701461128,-4840.291375703364,4.499187670438497,4952.421328551245,6.879785402015489,179.5215339606207,1.674970207394321,1.769825257219747e-09,-119.99998639669585,0.0023336876301441245
247,587.2719594890992,-769.7134396908314,5.36414237967925,968.1668934862715,1.0596132440661785,148.89100429144935,2.4867253882513896,8.934651426250568e-08,-119.96546878701828,0.11781211409450253
248,-1324.0846213438595,-2487.241767705734,4.223197078277261,2817.724559906319,10.279569987636076,174.34915186982423,1.6783038910361603,3.216718138413546e-09,-119.9999550625856,0.004241557350734462
249,4106.377654253083,1453.312727688192,0.3401591865202895,4355.967782687281,10.60827179548278,181.29936793340747,0.5207217420946063,4.483707930367374e-10,-119.99999912691024,0.0005912207259780486
250,1976.8536275414608,-3710.4937538712243,5.201910534401363,4204.24953615282,5.6198394854972005,175.77206953141595,0.5569746288928489,9.062164392076578e-10,-119.99999643345255,0.0011949349721307445
251,3410.523922456474,2838.6147829437814,0.694134317841893,4437.2747617873365,9.728017368853381,180.7002216987729,1.7742853171796709,1.6368631573980644e-09,-119.99998836387235,0.0021583641023743307
252,-3459.7678882910022,-1555.2591425636765,3.5640531780712443,3793.2604499793424,2.481556763546701,171.07013303900086,3.189196166660519,8.916092829305239e-09,-119.99965476389173,0.011756740084980524
253,-2724.9178082785247,1656.9025299388816,2.5952706957032565,3189.122615327185,-2.9465902340310928,163.00503544487842,1.3824061304351511,9.781013961513344e-09,-119.99958453801125,0.012897223157560886
254,-1280.0203040183042,-871.2008263400513,3.7391896300256833,1548.3678046622838,-3.9584771996560466,151.01025050810898,1.4698809034314293,4.137801209462948e-08,-119.99257062920509,0.054560954303976915
255,2194.505316144733,-1273.6706417991613,5.757309154298148,2537.3392533062233,-11.827141632749758,150.64924027615706,1.751878195770501,5.14093240388482e-08,-119.98853709147062,0.067788219822334
256,-3764.0793210828538,3229.7879239625154,2.43244066601265,4959.820880755438,2.465748730571388,175.13019154597487,1.1154685581755723,1.9541043701582396e-09,-119.99998341639312,0.002576677656760688
257,3772.462204469721,450.56107315536696,0.11887113830466778,3799.2731363769394,0.6421069049365709,169.25475806827959,2.504268846654295,8.628653858513954e-09,-119.9996766638675,0.011377723700272159
258,3672.121965819361,-1412.4334065565943,5.915992778821877,3934.392946797525,5.139652113608099,174.2835058358463,1.216909238236004,2.3500813516374456e-09,-119.99997601449292,0.0030988120198737435
259,883.9106173113273,-224.08354425531638,6.034902277072699,911.8724769405621,6.384624774070313,153.3054516127757,2.0930210604775557,4.523775224024841e-08,-119.99112144389811,0.05965039903681541
260,-389.02934842017504,3643.516239502101,1.6771663768960052,3664.226305981627,0.8837658278323381,168.94627898964228,1.5650585645463178,5.5874885222578545e-09,-119.99986441525766,0.0073676498822541165
261,-3434.6410076697252,916.8359484276733,2.880737028185193,3554.904641181782,11.131832851961981,178.7339443659642,1.1398483410217677,1.3187116811295938e-09,-119.99999244762336,0.0017388502765595855
262,-2944.7852112282935,628.0305499449812,2.931471875838985,3011.0101813067754,-1.5369491970507663,163.54111171673333,0.29136573120371095,1.938129916776977e-09,-119.9999836864204,0.002555613778221216
263,4825.007587952118,-311.1233042471833,6.218793040532325,4835.0280179375595,13.32595890258048,185.6030568030335,0.9209792373285131,4.83166704932093e-10,-119.99999898613937,0.0006371025376645534
264,1039.9941315243427,2295.5147527149397,1.1454048768634517,2520.1142381917934,5.487089546059704,167.85993060052084,0.29821620201102517,1.2065204984244069e-09,-119.99999367801581,0.0015909152336946017
265,-3996.978098632416,-794.1859566452686,3.3377346302102042,4075.1153670392896,-7.6074632281746535,162.07056663126986,0.43434631953874586,3.422219127117856e-09,-119.99994913753585,0.00451253049532333
266,196.65564287772298,2388.9704302192104,1.488663354417774,2397.0509294417193,1.2367999103712441,162.8486371345193,1.6404682956040542,1.1817782281136514e-08,-119.99939350677236,0.015582901313403735
267,-2087.038750390304,4323.494547193075,2.0205248926268795,4800.868238687558,-5.469305497802532,166.70002011277776,0.6920291412026491,3.1998040020974427e-09,-119.99995553392026,0.004219254408376487
268,1704.6485207720107,1253.2163211099569,0.6339459112861436,2115.745194220367,-2.9241984307244344,156.79015234999326,1.707547118321693,2.4709563810019272e-08,-119.99734916973074,0.03258197563542801
269,1464.4270841365903,-2993.2066357252424,5.1673998632860245,3332.2413851494043,14.644166060295111,181.26307501815506,3.3777774837656653,2.9206350006854006e-09,-119.99996295436615,0.0038511427868153764
270,1739.9934997707312,-3407.6064198697372,5.184496800619096,3826.1415148922347,8.266537624918067,176.98630671096925,1.2139982829093696,1.717523693459652e-09,-119.99998718881967,0.0022647229050187373
271,1844.772762999937,2896.908076223636,1.0037512528834411,3434.423233848174,-3.752840280740023,163.32517626412564,1.2557625970715691,8.563449288354225e-09,-119.99968153196497,0.011291745099735252
272,-3392.027982729947,-1810.3602126438948,3.6318434063817358,3844.9002503507213,7.82225072848743,176.61636150436362,0.39636912858473616,5.851695872619197e-10,-119.99999851287413,0.0007716033104166099
273,1371.6581438762307,-3529.0506356308106,5.083095545116066,3786.244108943349,-18.080831330975624,150.4796031137131,0.8465723748960806,2.533284331010728e-08,-119.99721379628157,0.03340383059175447
274,-2941.2201037981754,-3571.1063602039217,4.023413037222119,4626.399932439418,3.0931242207973266,174.69976834722112,1.0159947233530797,1.8702645197001586e-09,-119.99998480888604,0.0024661266172560778
275,-3410.960112336293,327.8839346725482,3.045760521598426,3426.6830554583785,4.4184183083819,171.4621391779797,1.3823690824841186,3.6941714967539203e-09,-119.99994073265752,0.004871126282347554
276,-874.848247969901,1422.8423145487527,2.1220704106396835,1670.281326317952,-5.0288183475241315,151.09195162660396,0.676908048594555,1.887696178650353e-08,-119.9984527120693,0.02489111963803152
277,2043.435767698179,-154.9417844443502,6.207505967853535,2049.301513510163,-4.197752312235098,155.0315858889053,1.6485128154571622,2.9208754147226775e-08,-119.99629639054511,0.03851459796227812
278,1910.7269325217105,3851.5915178571304,1.1102835041810508,4299.492369000417,-3.701136416300968,166.7915980433261,1.5735239012860696,7.199352559440164e-09,-119.99977490806195,0.009493050200563324
279,-1057.6970762248843,463.06752582750494,2.7289242910383424,1154.6231586672232,-0.6617938111599337,149.84674850333928,2.2499990255474858,7.241772958634298e-08,-119.97728368876152,0.09548985644167876
280,2903.0609354233748,3310.793519469363,0.8509209275663564,4403.307452738404,1.0714066655148362,171.92680509981187,1.1312052083907866,2.865504805293397e-09,-119.99996433971495,0.003778448234339695
281,-344.7155155945644,-1335.7610529561414,4.459832608896842,1379.523967637433,-9.98546434230327,143.22819248937301,1.0497667376974684,7.239076787602935e-08,-119.97730055642813,0.09545430479069526
282,-2136.2824262437152,976.7931504938549,2.7127345203750317,2349.00563292842,5.720128916704806,167.02420402743832,0.6663761663166434,2.9683099938180567e-09,-119.99996173507145,0.003914006926247799
283,4355.144598585623,-94.01961776324448,6.261600486332801,4356.159336286251,4.326847839419947,175.01861239584827,1.0764207513567623,1.9100794922143163e-09,-119.9999841552131,0.0025186265510612838
284,-245.1214431141822,796.2005530848999,1.8694520436211302,833.0785332770733,-7.7193900444102415,137.82775105944606,1.0838641854645996,1.3918335887385624e-07,-119.91667296590063,0.18352686605686705
285,-1932.3387514385593,3943.4913355380686,2.0264177049741656,4391.4754882356965,-0.599991419580159,170.21450785870846,1.8537255738203011,5.7189993676298174e-09,-119.99985795782747,0.0075410597891488055
286,1826.2037215458301,60.464482490236726,0.03309729464655608,1827.204418293326,10.846274151767375,168.33195700994978,0.20639235764763192,7.908529912190705e-10,-119.99999728371273,0.001042816987350333
287,750.5855697024112,-1586.1582617254783,5.154375628194178,1754.786804339913,7.00476618620969,163.87575185695417,0.6204734472866441,3.971326630749907e-09,-119.9999315060673,0.005236582422833103
288,139.15975828595703,-4003.461144995475,4.747134853353731,4005.879001893927,20.714644969310225,190.1322019955297,1.773777856556213,5.524451041989986e-10,-119.99999867455259,0.0007284528801607049
289,3725.6304499007883,112.41735398476784,0.030164895971026794,3727.3261073730705,-3.2927570661367085,165.02928470105942,0.5792616412240476,3.2464635815044035e-09,-119.9999542276623,0.004280779625538777
290,-741.7009645091271,-3078.0853029682103,4.475934784080906,3166.1853156602615,-2.5032127342139523,163.33869190166092,0.55478641483833,3.777384751185183e-09,-119.99993803254523,0.004980851093731101
291,-55.02936695873802,-2787.5368916114653,4.692650328604132,2788.0800120015906,1.8856425348534227,165.7944587607455,0.42888443546914307,2.2009863421596736e-09,-119.99997896134585,0.0029022156734745033
292,-177.66281336215562,1586.603161196556,1.6823086408656955,1596.5192345758508,7.878273504105946,163.3125020094607,0.7367501543587531,5.031472867088812e-09,-119.99989005662005,0.0066344888815613986
293,-636.6626993701592,-44.88451558070877,3.211975879831594,638.242910268663,0.4995109609286738,141.99715400850766,1.198708992160696,9.524804333343582e-08,-119.9607776290835,0.1255938571426274
294,-1369.9687051528329,4431.243546848681,1.8706365840943018,4638.18214655119,1.8754379352600061,173.52074400349443,0.8936620409748628,1.8842395317227098e-09,-119.99998458101584,0.0024845540368869717
295,400.3614377287776,1972.141854804919,1.3705097186301711,2012.3699402181599,-4.532960841581218,154.41994598142054,1.3840590426834176,2.6312209480016352e-08,-119.99699427908949,0.03469522063536183
296,3803.8332615732875,2253.178934708127,0.5347712889480633,4421.081631644424,-5.759363424715443,165.15726833382848,2.1583678280262872,1.1919609899846798e-08,-119.99938301082292,0.015717170983938624
297,-2724.555585188123,-1703.1220797955325,3.7002645048407348,3213.071420847482,7.766626085933765,173.83197243275967,0.9287649882278336,1.889327359836537e-09,-119.9999844976348,0.0024912628356709775
298,1187.3329997570886,-3040.7015308731598,5.084661578780814,3264.295552208247,3.3454900053321412,169.65125464279353,0.1147236171727953,3.7765053081607015e-10,-119.9999993806096,0.0004979691462123813
